Inlet_Steam_Temperature,Outlet Steam Temperature ( C ),Steam_Pressure_at_Boiler_Outlet,Feedwater_Temperature,Steam Flow Rate Kg/h,Feed water temperature Kg/h,Boiler efficiency  %,Turbine efficiency %,Steam quantity %,CO2 emission rate Kg/h,Boliler pressure drop bar,Condenser cooling water flow rate m^3/h,Steam turbile RPM,Generator efficiency,Electrical power output MW
543.1909234,151.1908975,167.9889111,220.1176441,62437.2654,647000,91.2,41.8,99.3,2196.67364,0.3,3048.697317,4429.417582,115.9488132,353.5946973
543.1911227,151.1910967,167.9893888,220.1179939,62438.12673,648200,90.7,40.5,98.9,2196.86155,0.4,3048.746303,4429.556044,115.9519092,353.6003846
543.191322,151.1912957,167.9898337,220.1183482,62438.70326,644100,91.4,41,98.4,2197.078848,0.3,3048.795296,4429.694505,115.9550052,353.6062079
543.1915215,151.1914952,167.9903045,220.118699,62439.58381,650000,90,40.7,98,2197.333684,0.5,3048.844202,4429.832967,115.9581011,353.6119607
543.191721,151.1916942,167.9907509,220.1190484,62440.44451,655000,89,41.5,97,2197.575118,0.6,3048.89309,4429.971429,115.9611971,353.617754
543.1919205,151.1918936,167.9911576,220.1194013,62441.28476,645000,91,40.9,99,2197.808356,0.4,3048.942046,4430.10989,115.9642931,353.6234752
543.1921194,151.1920925,167.9916358,220.1197583,62441.94336,660000,88,41.2,96,2197.990164,0.7,3048.990962,4430.248352,115.9673891,353.6293308
543.1923186,151.1922922,167.9921306,220.1201179,62442.71251,640000,92,40,98.5,2198.241591,0.3,3049.039868,4430.386813,115.970485,353.6351558
543.1925177,151.1924911,167.9926135,220.1204697,62443.52225,648500,89.5,39,97,2198.444946,0.6,3049.088776,4430.525275,115.973581,353.6409252
543.1927173,151.1926903,167.9930437,220.1208224,62444.39553,645800,90.2,41,98.2,2198.695071,0.5,3049.137737,4430.663736,115.976677,353.6467218
543.1929169,151.1928893,167.993471,220.1211802,62445.21428,648200,91.2,38,99.2,2198.883652,0.3,3049.186661,4430.802198,115.979773,353.6525538
543.1931162,151.1930887,167.9938961,220.1215295,62446.05726,652800,89.7,42,97.8,2199.069773,0.5,3049.235596,4430.940659,115.9828689,353.6583697
543.1933159,151.1932884,167.9943292,220.1218876,62446.63912,647500,90.5,40.5,98.6,2199.293099,0.4,3049.284508,4431.079121,115.9859649,353.6640977
543.1935156,151.1934875,167.9947489,220.1222451,62447.19589,651200,89.8,40.2,97.9,2199.500842,0.5,3049.333398,4431.217582,115.9890609,353.6697659
543.1937145,151.1936871,167.9952341,220.1225999,62447.97659,647000,91.2,41.8,99.3,2199.689342,0.3,3049.382378,4431.356044,115.9921569,353.6754429
543.1939137,151.1938865,167.9956823,220.1229591,62448.85806,648200,90.7,40.5,98.9,2199.917878,0.4,3049.43133,4431.494505,115.9952528,353.6812376
543.194113,151.194086,167.9961705,220.1233158,62449.56228,644100,91.4,41,98.4,2200.099349,0.3,3049.480238,4431.632967,115.9983488,353.6869194
543.1943124,151.1942852,167.9966217,220.1236663,62450.29908,650000,90,40.7,98,2200.284314,0.5,3049.529191,4431.771429,116.0014448,353.6925696
543.194512,151.1944843,167.9971065,220.1240224,62451.119,655000,89,41.5,97,2200.471534,0.6,3049.578126,4431.90989,116.0045408,353.6982815
543.1947112,151.1946835,167.9975564,220.1243773,62451.68783,645000,91,40.9,99,2200.717252,0.4,3049.627113,4432.048352,116.0076367,353.7041182
543.1949106,151.194883,167.9979992,220.1247281,62452.2586,660000,88,41.2,96,2200.956258,0.7,3049.676086,4432.186813,116.0107327,353.7100037
543.1951096,151.1950822,167.9984961,220.1250878,62452.9862,640000,92,40,98.5,2201.158549,0.3,3049.725031,4432.325275,116.0138287,353.7156372
543.1953086,151.1952816,167.998962,220.12544,62453.78276,648500,89.5,39,97,2201.345334,0.6,3049.774022,4432.463736,116.0169247,353.7212892
543.195508,151.1954808,167.9993824,220.1257963,62454.5721,645800,90.2,41,98.2,2201.544406,0.5,3049.822959,4432.602198,116.0200206,353.7270379
543.1957075,151.19568,167.9998036,220.1261457,62455.2494,648200,91.2,38,99.2,2201.767318,0.3,3049.871936,4432.740659,116.0231166,353.7328906
543.1959064,151.1958795,168.0002661,220.1264961,62455.86975,652800,89.7,42,97.8,2201.991811,0.5,3049.920895,4432.879121,116.0262126,353.738722
543.1961061,151.1960788,168.0006953,220.1268497,62456.45994,647500,90.5,40.5,98.6,2202.175479,0.4,3049.969835,4433.017582,116.0293086,353.7443154
543.1963051,151.1962782,168.0011924,220.1272049,62457.03771,651200,89.8,40.2,97.9,2202.411406,0.5,3050.018818,4433.156044,116.0324045,353.7500664
543.1965047,151.1964773,168.0016163,220.1275636,62457.83567,647000,91.2,41.8,99.3,2202.605104,0.3,3050.067749,4433.294505,116.0355005,353.7559461
543.196704,151.1966768,168.0020664,220.1279167,62458.60874,648200,90.7,40.5,98.9,2202.811715,0.4,3050.11673,4433.432967,116.0385965,353.7617899
543.1969036,151.1968763,168.0025432,220.1282666,62459.46649,644100,91.4,41,98.4,2203.050259,0.3,3050.165688,4433.571429,116.0416925,353.7674929
543.197103,151.1970753,168.0030154,220.1286231,62460.08337,650000,90,40.7,98,2203.271558,0.5,3050.214622,4433.70989,116.0447884,353.7733015
543.1973023,151.197275,168.0034802,220.1289747,62460.93896,655000,89,41.5,97,2203.461811,0.6,3050.263565,4433.848352,116.0478844,353.7789211
543.1975019,151.1974746,168.0039083,220.1293332,62461.68109,645000,91,40.9,99,2203.673207,0.4,3050.312549,4433.986813,116.0509804,353.7845641
543.1977014,151.1976741,168.0043302,220.1296825,62462.45924,660000,88,41.2,96,2203.905317,0.7,3050.361467,4434.125275,116.0540764,353.7902343
543.197901,151.1978731,168.0047487,220.1300328,62463.11295,640000,92,40,98.5,2204.087696,0.3,3050.410369,4434.263736,116.0571723,353.7959642
543.1981004,151.198072,168.0052294,220.1303817,62463.98805,648500,89.5,39,97,2204.273212,0.6,3050.459354,4434.402198,116.0602683,353.8017624
543.1982999,151.1982713,168.0056884,220.130741,62464.66285,645800,90.2,41,98.2,2204.510036,0.5,3050.508304,4434.540659,116.0633643,353.8076316
543.1984994,151.1984709,168.0061466,220.1310979,62465.26451,648200,91.2,38,99.2,2204.740921,0.3,3050.557228,4434.679121,116.0664603,353.8133483
543.1986984,151.1986703,168.006554,220.1314536,62465.86022,652800,89.7,42,97.8,2204.928021,0.5,3050.606168,4434.817582,116.0695562,353.8191907
543.1988979,151.1988699,168.0070228,220.1318035,62466.62308,647500,90.5,40.5,98.6,2205.175006,0.4,3050.655154,4434.956044,116.0726522,353.8249166
543.1990968,151.1990695,168.0074374,220.1321529,62467.30314,651200,89.8,40.2,97.9,2205.369488,0.5,3050.704134,4435.094505,116.0757482,353.8306814
543.1992959,151.1992688,168.0078656,220.1325026,62467.8607,647000,91.2,41.8,99.3,2205.552374,0.3,3050.753118,4435.232967,116.0788442,353.8362838
543.1994949,151.1994681,168.0083355,220.1328606,62468.54204,648200,90.7,40.5,98.9,2205.807001,0.4,3050.802062,4435.371429,116.0819401,353.8420216
543.1996944,151.199667,168.0087896,220.133219,62469.21865,644100,91.4,41,98.4,2205.990651,0.3,3050.851027,4435.50989,116.0850361,353.8477442
543.1998937,151.1998661,168.0092366,220.1335729,62469.99146,650000,90,40.7,98,2206.221589,0.5,3050.89995,4435.648352,116.0881321,353.8535821
543.2000929,151.2000654,168.0096713,220.1339279,62470.87395,655000,89,41.5,97,2206.469892,0.6,3050.948854,4435.786813,116.0912281,353.859472
543.2002922,151.2002643,168.0101692,220.1342804,62471.7083,645000,91,40.9,99,2206.659157,0.4,3050.997808,4435.925275,116.094324,353.8651444
543.2004914,151.2004633,168.0106629,220.1346372,62472.47068,660000,88,41.2,96,2206.868881,0.7,3051.046721,4436.063736,116.09742,353.8707581
543.2006906,151.2006624,168.0111474,220.1349964,62473.0882,640000,92,40,98.5,2207.100922,0.3,3051.09563,4436.202198,116.100516,353.8765578
543.20089,151.2008615,168.0115577,220.1353459,62474.0173,648500,89.5,39,97,2207.297266,0.6,3051.144553,4436.340659,116.103612,353.8823943
543.201089,151.2010612,168.0120118,220.1356963,62474.77126,645800,90.2,41,98.2,2207.528391,0.5,3051.193461,4436.479121,116.1067079,353.8881554
543.201288,151.2012605,168.0124787,220.1360534,62475.58439,648200,91.2,38,99.2,2207.760613,0.3,3051.242366,4436.617582,116.1098039,353.8940134
543.2014872,151.2014599,168.0129334,220.1364105,62476.43221,652800,89.7,42,97.8,2208.010137,0.5,3051.291301,4436.756044,116.1128999,353.8997792
543.2016861,151.2016596,168.0133455,220.1367633,62477.20683,647500,90.5,40.5,98.6,2208.206755,0.4,3051.34025,4436.894505,116.1159959,353.9054367
543.2018855,151.2018588,168.0137987,220.1371141,62477.81058,651200,89.8,40.2,97.9,2208.443453,0.5,3051.389219,4437.032967,116.1190918,353.9111119
543.2020848,151.2020584,168.0142833,220.1374646,62478.53802,647000,91.2,41.8,99.3,2208.637007,0.3,3051.43815,4437.171429,116.1221878,353.9168488
543.2022837,151.2022581,168.0147308,220.1378229,62479.09302,648200,90.7,40.5,98.9,2208.82478,0.4,3051.487146,4437.30989,116.1252838,353.9227191
543.2024828,151.2024572,168.0152197,220.1381745,62479.69747,644100,91.4,41,98.4,2209.007263,0.3,3051.536041,4437.448352,116.1283798,353.9283144
543.2026822,151.2026566,168.0156707,220.1385325,62480.39107,650000,90,40.7,98,2209.25156,0.5,3051.584957,4437.586813,116.1314757,353.9341628
543.2028815,151.2028557,168.0161352,220.1388864,62481.29989,655000,89,41.5,97,2209.479403,0.6,3051.633855,4437.725275,116.1345717,353.9399981
543.2030811,151.2030549,168.016611,220.1392402,62482.10075,645000,91,40.9,99,2209.721528,0.4,3051.68278,4437.863736,116.1376677,353.9457574
543.2032806,151.2032538,168.0170982,220.1395958,62482.9059,660000,88,41.2,96,2209.904521,0.7,3051.731689,4438.002198,116.1407637,353.9514247
543.2034797,151.203453,168.0175703,220.1399539,62483.71385,640000,92,40,98.5,2210.087439,0.3,3051.780578,4438.140659,116.1438596,353.957293
543.2036791,151.2036526,168.018054,220.1403116,62484.57634,648500,89.5,39,97,2210.306447,0.6,3051.829516,4438.279121,116.1469556,353.963153
543.2038787,151.2038519,168.0184797,220.1406627,62485.31954,645800,90.2,41,98.2,2210.507253,0.5,3051.87841,4438.417582,116.1500516,353.968873
543.204078,151.2040511,168.0189413,220.1410207,62486.02524,648200,91.2,38,99.2,2210.70673,0.3,3051.92738,4438.556044,116.1531476,353.9746436
543.2042772,151.2042507,168.0193739,220.1413731,62486.91421,652800,89.7,42,97.8,2210.907702,0.5,3051.976284,4438.694505,116.1562436,353.980452
543.2044768,151.2044497,168.0197921,220.1417297,62487.54074,647500,90.5,40.5,98.6,2211.150871,0.4,3052.025172,4438.832967,116.1593395,353.9861906
543.2046757,151.2046488,168.0202658,220.1420866,62488.40494,651200,89.8,40.2,97.9,2211.35431,0.5,3052.074102,4438.971429,116.1624355,353.9918122
543.2048746,151.204848,168.0207618,220.1424393,62489.01261,647000,91.2,41.8,99.3,2211.576056,0.3,3052.12309,4439.10989,116.1655315,353.9974263
543.2050739,151.2050473,168.0211782,220.1427941,62489.68728,648200,90.7,40.5,98.9,2211.763907,0.4,3052.17206,4439.248352,116.1686275,354.0032365
543.2052736,151.2052468,168.0216751,220.1431493,62490.53542,644100,91.4,41,98.4,2212.008397,0.3,3052.221002,4439.386813,116.1717234,354.0088739
543.2054729,151.2054465,168.022163,220.1435033,62491.35303,650000,90,40.7,98,2212.205851,0.5,3052.269933,4439.525275,116.1748194,354.0145921
543.2056722,151.2056455,168.0226088,220.1438568,62491.90987,655000,89,41.5,97,2212.441553,0.6,3052.318924,4439.663736,116.1779154,354.0204867
543.2058718,151.205845,168.0230299,220.1442141,62492.72371,645000,91,40.9,99,2212.637862,0.4,3052.367873,4439.802198,116.1810114,354.0262023
543.2060709,151.2060441,168.0234407,220.1445726,62493.41394,660000,88,41.2,96,2212.832425,0.7,3052.416856,4439.940659,116.1841073,354.0320756
543.2062706,151.2062434,168.0238783,220.144932,62494.25293,640000,92,40,98.5,2213.050492,0.3,3052.465806,4440.079121,116.1872033,354.0377539
543.2064701,151.2064428,168.0243471,220.1452835,62494.95114,648500,89.5,39,97,2213.304521,0.6,3052.514714,4440.217582,116.1902993,354.0435327
543.2066697,151.206642,168.0248243,220.1456367,62495.59769,645800,90.2,41,98.2,2213.500173,0.5,3052.563631,4440.356044,116.1933953,354.0492333
543.2068694,151.2068411,168.0252864,220.1459929,62496.41036,648200,91.2,38,99.2,2213.746665,0.3,3052.61253,4440.494505,116.1964912,354.0550251
543.2070688,151.20704,168.0257033,220.1463437,62497.14154,652800,89.7,42,97.8,2213.996788,0.5,3052.661426,4440.632967,116.1995872,354.0608152
543.2072681,151.2072389,168.0261187,220.1466992,62497.8397,647500,90.5,40.5,98.6,2214.227069,0.4,3052.710364,4440.771429,116.2026832,354.0664212
543.2074675,151.2074384,168.0265451,220.1470586,62498.58929,651200,89.8,40.2,97.9,2214.461293,0.5,3052.759311,4440.90989,116.2057792,354.0722813
543.2076669,151.2076375,168.0270347,220.1474116,62499.21498,647000,91.2,41.8,99.3,2214.653222,0.3,3052.808239,4441.048352,116.2088751,354.0778977
543.207866,151.2078369,168.0274725,220.1477621,62499.83705,648200,90.7,40.5,98.9,2214.846785,0.4,3052.857216,4441.186813,116.2119711,354.0837454
543.208065,151.2080362,168.0278742,220.1481136,62500.73589,644100,91.4,41,98.4,2215.067152,0.3,3052.906183,4441.325275,116.2150671,354.0894466
543.2082641,151.2082355,168.0283552,220.1484651,62501.48572,650000,90,40.7,98,2215.267832,0.5,3052.955161,4441.463736,116.2181631,354.0950612
543.2084637,151.208435,168.0287867,220.1488246,62502.2944,655000,89,41.5,97,2215.453831,0.6,3053.004098,4441.602198,116.221259,354.1006974
543.2086631,151.2086342,168.0292074,220.1491764,62502.92914,645000,91,40.9,99,2215.641728,0.4,3053.052989,4441.740659,116.224355,354.1065092
543.2088628,151.2088331,168.029687,220.1495328,62503.54936,660000,88,41.2,96,2215.845599,0.7,3053.101929,4441.879121,116.227451,354.1124072
543.2090618,151.2090328,168.0301132,220.1498851,62504.45338,640000,92,40,98.5,2216.08611,0.3,3053.150908,4442.017582,116.230547,354.1180966
543.2092612,151.2092321,168.0305672,220.1502433,62505.06028,648500,89.5,39,97,2216.316806,0.6,3053.199893,4442.156044,116.2336429,354.1238842
543.2094602,151.2094314,168.0309733,220.1505953,62505.8567,645800,90.2,41,98.2,2216.566871,0.5,3053.248876,4442.294505,116.2367389,354.1296887
543.2096592,151.209631,168.0314438,220.1509507,62506.40568,648200,91.2,38,99.2,2216.753959,0.3,3053.297866,4442.432967,116.2398349,354.13555
543.2098589,151.2098307,168.0319313,220.1513083,62507.16949,652800,89.7,42,97.8,2216.933279,0.5,3053.346811,4442.571429,116.2429309,354.1414066
543.210058,151.2100302,168.0324026,220.1516636,62507.93849,647500,90.5,40.5,98.6,2217.11948,0.4,3053.395791,4442.70989,116.2460268,354.1471627
543.2102577,151.2102299,168.0328182,220.1520185,62508.85736,651200,89.8,40.2,97.9,2217.348647,0.5,3053.44468,4442.848352,116.2491228,354.1530156
543.2104571,151.2104293,168.0333025,220.1523678,62509.46531,647000,91.2,41.8,99.3,2217.550406,0.3,3053.493603,4442.986813,116.2522188,354.1588403
543.2106564,151.210629,168.033735,220.1527211,62510.06597,648200,90.7,40.5,98.9,2217.805659,0.4,3053.542562,4443.125275,116.2553148,354.164621
543.2108559,151.2108285,168.034159,220.1530791,62510.87194,644100,91.4,41,98.4,2218.013114,0.3,3053.591536,4443.263736,116.2584107,354.1702995
543.211055,151.2110281,168.0345701,220.1534341,62511.75022,650000,90,40.7,98,2218.19965,0.5,3053.640431,4443.402198,116.2615067,354.1760061
543.2112539,151.211227,168.0350035,220.1537852,62512.37631,655000,89,41.5,97,2218.440124,0.6,3053.689426,4443.540659,116.2646027,354.1815974
543.2114529,151.2114266,168.035492,220.1541395,62513.0897,645000,91,40.9,99,2218.638458,0.4,3053.738411,4443.679121,116.2676987,354.187385
543.2116522,151.211626,168.0359829,220.1544964,62513.75975,660000,88,41.2,96,2218.823902,0.7,3053.787314,4443.817582,116.2707946,354.1932281
543.2118513,151.2118255,168.0364158,220.1548466,62514.54807,640000,92,40,98.5,2219.059451,0.3,3053.83623,4443.956044,116.2738906,354.1988799
543.2120508,151.2120249,168.0368183,220.1552032,62515.12562,648500,89.5,39,97,2219.274735,0.6,3053.885204,4444.094505,116.2769866,354.2046833
543.2122498,151.2122245,168.0372344,220.1555619,62515.69232,645800,90.2,41,98.2,2219.501671,0.5,3053.934192,4444.232967,116.2800826,354.2103322
543.2124489,151.2124238,168.0376653,220.1559125,62516.5043,648200,91.2,38,99.2,2219.699402,0.3,3053.983111,4444.371429,116.2831785,354.2161295
543.2126483,151.212623,168.0381279,220.1562653,62517.06073,652800,89.7,42,97.8,2219.929673,0.5,3054.032037,4444.50989,116.2862745,354.2217215
543.212848,151.2128226,168.0385488,220.1566147,62517.98156,647500,90.5,40.5,98.6,2220.1536,0.4,3054.081031,4444.648352,116.2893705,354.2275597
543.2130469,151.2130221,168.0389932,220.1569715,62518.8877,651200,89.8,40.2,97.9,2220.339096,0.5,3054.129997,4444.786813,116.2924665,354.2331735
543.2132464,151.2132214,168.0394628,220.1573225,62519.47448,647000,91.2,41.8,99.3,2220.570002,0.3,3054.178954,4444.925275,116.2955624,354.2390723
543.2134457,151.2134203,168.0399504,220.1576716,62520.25978,648200,90.7,40.5,98.9,2220.748926,0.4,3054.227883,4445.063736,116.2986584,354.2448126
543.2136451,151.2136196,168.0403976,220.1580217,62521.09776,644100,91.4,41,98.4,2220.943603,0.3,3054.276784,4445.202198,116.3017544,354.2504419
543.2138446,151.2138191,168.0408019,220.1583713,62521.95575,650000,90,40.7,98,2221.19878,0.5,3054.325691,4445.340659,116.3048504,354.2561684
543.2140438,151.2140187,168.0412918,220.158721,62522.69913,655000,89,41.5,97,2221.454345,0.6,3054.374652,4445.479121,116.3079463,354.2617729
543.2142431,151.2142182,168.0417165,220.159077,62523.56187,645000,91,40.9,99,2221.655945,0.4,3054.423573,4445.617582,116.3110423,354.2675594
543.2144425,151.2144174,168.0421855,220.1594306,62524.44802,660000,88,41.2,96,2221.856741,0.7,3054.472461,4445.756044,116.3141383,354.2733859
543.2146415,151.2146171,168.042617,220.1597901,62525.01792,640000,92,40,98.5,2222.055801,0.3,3054.521417,4445.894505,116.3172343,354.2790068
543.2148411,151.2148164,168.0430361,220.1601465,62525.92723,648500,89.5,39,97,2222.273186,0.6,3054.57034,4446.032967,116.3203302,354.2848296
543.2150403,151.2150159,168.0434606,220.1605014,62526.78479,645800,90.2,41,98.2,2222.492351,0.5,3054.619315,4446.171429,116.3234262,354.2904269
543.2152396,151.2152152,168.0439301,220.1608506,62527.62924,648200,91.2,38,99.2,2222.702097,0.3,3054.668221,4446.30989,116.3265222,354.2962702
543.2154387,151.2154142,168.0443648,220.1612087,62528.21147,652800,89.7,42,97.8,2222.908169,0.5,3054.717199,4446.448352,116.3296182,354.302155
543.2156383,151.2156134,168.0448613,220.161566,62528.95096,647500,90.5,40.5,98.6,2223.148409,0.4,3054.766107,4446.586813,116.3327141,354.3079079
543.2158377,151.2158123,168.0452638,220.1619243,62529.79875,651200,89.8,40.2,97.9,2223.3639,0.5,3054.815051,4446.725275,116.3358101,354.3137713
543.2160371,151.2160119,168.0456961,220.1622742,62530.43464,647000,91.2,41.8,99.3,2223.576189,0.3,3054.864023,4446.863736,116.3389061,354.3196032
543.2162365,151.2162116,168.046118,220.1626238,62530.99091,648200,90.7,40.5,98.9,2223.810293,0.4,3054.91302,4447.002198,116.3420021,354.3252978
543.2164355,151.2164111,168.0465982,220.1629738,62531.88062,644100,91.4,41,98.4,2224.004838,0.3,3054.96201,4447.140659,116.345098,354.33104
543.2166348,151.2166106,168.0470357,220.1633293,62532.50544,650000,90,40.7,98,2224.225924,0.5,3055.010925,4447.279121,116.348194,354.3366879
543.2168337,151.2168102,168.0474898,220.1636807,62533.24462,655000,89,41.5,97,2224.430714,0.6,3055.059896,4447.417582,116.35129,354.3423638
543.2170326,151.2170093,168.0478917,220.1640385,62533.99676,645000,91,40.9,99,2224.652871,0.4,3055.108876,4447.556044,116.354386,354.348223
543.2172315,151.2172086,168.048309,220.1643966,62534.93061,660000,88,41.2,96,2224.866964,0.7,3055.157834,4447.694505,116.3574819,354.3540906
