CT,V,AP,RH,RPM_GAS,EX_TEMP,RPM_STEAM,STEAM_PRESSURE,WATER_FR,POWER_1,POWER_2
274.17,59.44,1012.66,78.53,2967.522269,842.2569129,2424.955123,555.9021175,120.5462664,447.13,362.8932977
273.72,58.62,1016.32,71.17,2967.563282,842.2668031,2424.983013,555.9267057,120.5513058,447.13,362.9083817
271.81,65.06,1014.6,66.41,2967.603525,842.2766978,2425.011681,555.951289,120.5563388,447.13,362.9228939
272.95,63.94,1013.87,80.37,2967.64362,842.2865399,2425.039895,555.9759336,120.560917,447.13,362.9376441
272.47,47.45,1007.62,76.65,2967.682665,842.2964206,2425.068655,556.0008512,120.5655025,447.14,362.9518645
270.66,51.19,1008.81,88.93,2967.722245,842.3062605,2425.09695,556.0255734,120.5702354,447.14,362.9668436
272.88,65.48,1017.33,66.26,2967.762235,842.3161297,2425.125977,556.0501444,120.5752073,447.14,362.9814579
270.64,61.86,1012.81,99.97,2967.800147,842.3260085,2425.154049,556.0750372,120.5798479,447.14,362.9967323
272.47,47.45,1007.62,76.65,2967.838948,842.3358749,2425.182811,556.0996858,120.5844543,447.14,363.0108645
274.98,58.05,1011.69,69.97,2967.87514,842.3457032,2425.212169,556.1242306,120.5892645,447.15,363.0254416
272.56,60.29,1018.19,67.53,2967.914998,842.3555375,2425.242739,556.1489182,120.5940471,447.15,363.0405919
269.59,66.54,1012.73,85.84,2967.951942,842.3654045,2425.270946,556.1737044,120.598908,447.16,363.0549102
273.47,65.61,1014.57,69.83,2967.990498,842.3752546,2425.299837,556.1982262,120.6036391,447.16,363.0691397
268.67,58.46,1016.73,87.7,2968.029101,842.3851033,2425.330471,556.2230363,120.6085284,447.16,363.0841557
274,58.05,1011.28,74.32,2968.069215,842.394988,2425.360388,556.2478803,120.6130888,447.16,363.0990662
275.58,64.45,1011.07,61.47,2968.105226,842.4048416,2425.388441,556.2727083,120.6177059,447.16,363.1137373
270.62,68.12,1012.33,79.88,2968.140932,842.4147372,2425.41614,556.2975301,120.6224662,447.16,363.1278312
276.23,59.87,1012.93,66.62,2968.183321,842.4245668,2425.445605,556.3222764,120.6272005,447.16,363.1427799
272.59,60.32,1016.84,78.58,2968.221122,842.4344392,2425.476013,556.3469901,120.6322184,447.17,363.1577978
272.96,68.61,1011.15,76.62,2968.260348,842.4443244,2425.505185,556.3715974,120.6368714,447.18,363.1728196
270.51,63.86,1020.65,75.36,2968.299528,842.4541944,2425.534199,556.3962806,120.6415429,447.18,363.1881244
273.44,62.52,1016.46,67.21,2968.337441,842.4640702,2425.563428,556.4211709,120.6461759,447.19,363.2032276
273.44,62.52,1016.46,67.21,2968.373125,842.4739211,2425.59328,556.445731,120.6510771,447.19,363.2176752
274.96,69.68,1011.37,63.12,2968.414445,842.4838189,2425.621833,556.4706037,120.6558213,447.2,363.2327105
274.86,44.05,1005.69,66.65,2968.454939,842.4936898,2425.650903,556.495283,120.6604102,447.2,363.2472037
272.64,63.73,1013.88,84.22,2968.492575,842.5035774,2425.680724,556.5201666,120.6653678,447.21,363.2622011
269.99,65.94,1012.28,75.42,2968.528304,842.5134394,2425.709914,556.5447685,120.6703425,447.22,363.2772165
277.08,63.78,1015.04,50.8,2968.567381,842.52331,2425.740105,556.5696577,120.6750944,447.24,363.2922935
274.86,65.34,1012.99,60.33,2968.609638,842.5331751,2425.76914,556.5943375,120.6800433,447.25,363.3065779
273.27,67.9,1006.17,71.01,2968.648918,842.5430244,2425.799212,556.6189596,120.6849586,447.25,363.3215535
270.28,63.86,1016.04,74.66,2968.68523,842.5529012,2425.829324,556.6435661,120.6896168,447.26,363.3366375
278.31,65.71,1014.67,59.29,2968.727533,842.5627568,2425.859549,556.6681682,120.6943039,447.26,363.351899
276.35,59.87,1013.24,73.63,2968.766251,842.5725878,2425.888757,556.6927579,120.6992898,447.26,363.3664978
274.49,65.61,1014.71,63.47,2968.804765,842.5824733,2425.917091,556.7175164,120.7039298,447.26,363.3817055
272.04,57.32,1012.54,62.17,2968.84677,842.5923561,2425.947676,556.7420882,120.7086858,447.27,363.396878
275.1,61.47,1007.84,75.75,2968.887084,842.6021989,2425.978023,556.7666846,120.7134523,447.27,363.4118425
275.23,64.63,1020.59,52.2,2968.928473,842.6120748,2426.005947,556.7912436,120.7181058,447.28,363.4266308
272.04,58.05,1013.11,85.22,2968.970816,842.6219629,2426.036415,556.816141,120.7228169,447.28,363.4406948
274.88,63.91,1009.41,77.75,2969.012757,842.6318014,2426.066934,556.8409748,120.7275249,447.28,363.4552788
272.09,65.59,1015.54,72.44,2969.051883,842.6416752,2426.094792,556.8657567,120.7324339,447.28,363.4694344
275.23,64.63,1020.59,52.2,2969.092051,842.6515611,2426.125088,556.8903714,120.7373255,447.28,363.4840614
271,70.02,1010.22,95.11,2969.127726,842.6614463,2426.154981,556.9152462,120.7422606,447.29,363.4988945
271.82,63.9,1014.48,92.53,2969.165288,842.6712965,2426.182875,556.9397797,120.7471403,447.29,363.5130094
272.54,51.95,1007.29,79.28,2969.207424,842.6811706,2426.211398,556.9644566,120.7517742,447.29,363.5272763
274.55,57.5,1015.36,62.45,2969.248552,842.6910503,2426.239545,556.9892761,120.7563525,447.3,363.5413514
273.62,68.63,1013.18,50.57,2969.290569,842.7008912,2426.268518,557.0138556,120.7612121,447.3,363.5557409
272.44,63.86,1020,64.83,2969.329371,842.7107297,2426.296445,557.0386923,120.7660175,447.3,363.5705575
272.44,63.86,1020,64.83,2969.365257,842.7205883,2426.326228,557.0633815,120.7707018,447.3,363.5848715
273.74,65.34,1013.7,62.9,2969.406648,842.7304278,2426.354228,557.0882275,120.7753794,447.31,363.5998889
271.96,58.79,1012.1,88.74,2969.443137,842.7402604,2426.384004,557.1130979,120.7801243,447.31,363.613961
271.85,58.33,1013.03,66.39,2969.482352,842.7501011,2426.412988,557.1377525,120.7847404,447.31,363.6286487
271.24,50.32,1008.54,84.83,2969.521961,842.7599929,2426.441524,557.1624589,120.7895137,447.32,363.6426995
273.05,68.67,1006.69,76.43,2969.560183,842.7698629,2426.470339,557.1870833,120.7942813,447.34,363.6579007
275.26,65.61,1014.43,58.35,2969.597742,842.7797244,2426.499982,557.2116304,120.7990661,447.34,363.6725216
270.06,60.77,1017.19,88.73,2969.637241,842.7895892,2426.529477,557.2365141,120.8038132,447.35,363.6873289
270.65,48.41,1008.38,91.02,2969.675997,842.7994682,2426.557199,557.2613527,120.8084858,447.35,363.7019939
273.59,47.43,1006.64,48.92,2969.715123,842.809348,2426.585928,557.2861167,120.8131378,447.36,363.7160301
273.06,63.9,1013.54,65.28,2969.754467,842.819185,2426.614037,557.3106424,120.8178977,447.36,363.7308162
269.82,57.85,1011.58,97.23,2969.79478,842.8290498,2426.643069,557.3352827,120.822793,447.36,363.7459414
272.05,48.14,1015.81,69.94,2969.835193,842.8389368,2426.672311,557.35993,120.8274606,447.37,363.7604646
273.82,64.15,1020.96,60.11,2969.877186,842.8487929,2426.701019,557.3847767,120.8322985,447.37,363.7745239
271.9,63.13,1011.54,81.83,2969.913947,842.8586628,2426.729284,557.4096211,120.8371082,447.4,363.789353
270.03,62.26,1012.15,82.54,2969.950653,842.8685405,2426.759654,557.4342506,120.8419594,447.4,363.8035226
275.38,65.34,1012.87,62.49,2969.989013,842.8783951,2426.789218,557.4589276,120.8467238,447.41,363.8185222
272.55,47.45,1008.65,67.9,2970.026938,842.8882721,2426.818823,557.4835891,120.8517081,447.42,363.8326824
271.48,66.91,1008.58,84.49,2970.068244,842.8981021,2426.848584,557.5082998,120.8563698,447.42,363.8474223
271.47,65.61,1015.92,76.22,2970.104506,842.9079762,2426.878528,557.5330608,120.8613481,447.42,363.8616999
270.11,50.78,1008.73,93.24,2970.146758,842.9178449,2426.908207,557.5576093,120.8659021,447.42,363.8767673
271.82,65.27,1013.86,72.81,2970.18808,842.927676,2426.937261,557.5822634,120.8709454,447.43,363.8910814
274.33,46.93,1013.72,48.27,2970.228812,842.9375109,2426.965582,557.6069933,120.8758805,447.43,363.9054637
269.35,50.12,1005.43,100.1,2970.265993,842.9473886,2426.996128,557.6317786,120.88087,447.43,363.9206107
273.97,64.05,1012.23,90.18,2970.30519,842.957259,2427.025061,557.6565548,120.8858278,447.44,363.935806
271.05,63.09,1016.49,91.23,2970.347029,842.967148,2427.052799,557.6813473,120.8907357,447.45,363.9511281
275.26,61.08,1013.68,71.72,2970.382792,842.9770423,2427.082952,557.7060876,120.8953839,447.46,363.9656898
270.12,65.94,1009.93,76.24,2970.425319,842.986899,2427.110903,557.730653,120.9003493,447.46,363.9799209
274.51,65.12,1016.18,62.39,2970.460962,842.9967399,2427.13924,557.7555165,120.9049134,447.46,363.9952087
275.26,61.08,1013.68,71.72,2970.498908,843.0066129,2427.167626,557.7801131,120.909783,447.46,364.0100514
270.06,52.84,1004.21,82.12,2970.538879,843.0164794,2427.195339,557.8050013,120.9147592,447.47,364.0247646
269.05,67.32,1013.2,83.14,2970.577383,843.0263207,2427.223638,557.8297744,120.9196755,447.47,364.0392062
272.49,62.96,1020.21,78.99,2970.615511,843.036195,2427.252057,557.8545765,120.9246876,447.48,364.0535835
272.92,58.62,1016.37,71.38,2970.654156,843.0460615,2427.281436,557.8793906,120.9295988,447.48,364.0683873
273.72,58.62,1016.65,69.1,2970.696432,843.0559066,2427.310125,557.9039694,120.9345516,447.49,364.082533
273.07,57.5,1015.7,75.47,2970.73773,843.0657869,2427.340083,557.9286676,120.9393179,447.49,364.0972803
271.17,52.3,1009.36,81.51,2970.776303,843.0756609,2427.368137,557.9533686,120.944011,447.5,364.1119832
273.94,62.08,1022.47,61.97,2970.812633,843.0855278,2427.396496,557.978108,120.9487667,447.5,364.1264128
271.94,58.79,1010.3,88.21,2970.854076,843.0953914,2427.424876,558.0029873,120.9534321,447.52,364.1408093
270.55,63.86,1015.12,73.98,2970.890175,843.1052801,2427.453913,558.0278696,120.9582416,447.54,364.1556432
274.33,46.93,1013.83,44.59,2970.93224,843.1151526,2427.483426,558.0525659,120.9630772,447.54,364.1700201
274.49,68.61,1010.56,64.03,2970.973089,843.1249911,2427.511826,558.0772552,120.9677885,447.57,364.1847533
274.56,51.86,1014.43,68.85,2971.013852,843.1348604,2427.54219,558.101871,120.9726421,447.57,364.1997323
271.75,58.79,1012.42,87.58,2971.055153,843.1447415,2427.572294,558.1266202,120.9775753,447.58,364.2142212
270.69,50.78,1008.71,91.95,2971.094404,843.1546127,2427.6001,558.1511416,120.9821904,447.58,364.228841
273.79,48.06,1012.92,60.03,2971.131382,843.1644733,2427.629757,558.1758522,120.9871307,447.59,364.2437287
269.67,59.39,1014.07,77.67,2971.169771,843.1743506,2427.659429,558.2007208,120.992107,447.61,364.2578081
272.99,60.77,1017.97,78.47,2971.208053,843.1842137,2427.688189,558.2255956,120.9968923,447.62,364.2720785
269.89,69.48,1011.06,86.73,2971.250223,843.1940673,2427.717371,558.2504425,121.0018402,447.63,364.2867955
269.27,50.12,1007.61,100.11,2971.28985,843.2039202,2427.746134,558.2750154,121.006538,447.63,364.3011808
271.12,63.91,1009.33,96.14,2971.328203,843.2137995,2427.774709,558.2995404,121.0114917,447.64,364.3155539
270.35,67.45,1015.14,69.22,2971.36973,843.2236577,2427.802702,558.3240876,121.0160844,447.64,364.3298372
273.55,62.96,1020.16,70.16,2971.407231,843.2334973,2427.831183,558.3488355,121.0206308,447.65,364.3442352
271.05,58.33,1013.14,66.34,2971.443784,843.2433805,2427.858947,558.3736849,121.0256689,447.66,364.3584925
269.64,56.53,1019.6,76.19,2971.479643,843.2532742,2427.887497,558.3982595,121.0306498,447.66,364.3732665
274.51,68.63,1014.15,45.1,2971.518246,843.2631519,2427.915457,558.4228077,121.0356126,447.66,364.3879563
274.54,60.29,1017.42,58.94,2971.55751,843.2730312,2427.944317,558.4473669,121.0404414,447.67,364.4032557
270.76,59.21,1017.94,80.84,2971.598411,843.2829059,2427.974022,558.4719343,121.0453487,447.67,364.4181173
273.74,49.21,1012.78,42.5,2971.637302,843.2927684,2428.004409,558.4966878,121.05009,447.67,364.432262
280.28,67.22,1014.39,53.32,2971.67839,843.3026269,2428.033115,558.5215021,121.055099,447.67,364.446765
273.29,65.61,1014.81,70.27,2971.718808,843.3124935,2428.062855,558.5464124,121.059808,447.67,364.4616018
272.68,50.78,1008.83,70.3,2971.756636,843.3223763,2428.091384,558.5709789,121.0648152,447.69,364.4761341
270.72,63.94,1017.17,59.83,2971.796043,843.3322314,2428.120982,558.5955522,121.0695404,447.69,364.4902164
275.13,51.95,1005.42,62.05,2971.834011,843.3421264,2428.149418,558.6204421,121.0742971,447.7,364.5052046
274.39,51.86,1014.92,59.98,2971.871953,843.3520113,2428.17781,558.6450479,121.0792991,447.7,364.5197659
273.15,58.79,1011.11,82.49,2971.908448,843.3618949,2428.207778,558.6697172,121.0842852,447.71,364.534751
274.4,60.32,1016.5,70.96,2971.950345,843.371783,2428.236156,558.6946103,121.0888638,447.73,364.5496267
270.21,60.84,1018.5,82.73,2971.991212,843.3816458,2428.264306,558.7193364,121.0938891,447.73,364.563935
271.89,63.94,1019.55,55.09,2972.031803,843.3915238,2428.292429,558.7441943,121.0987767,447.74,364.5782841
272.2,57.17,1009.82,78.43,2972.074135,843.401361,2428.321448,558.7689895,121.1035221,447.75,364.5925917
276.27,62.91,1011.97,48.06,2972.111828,843.4112011,2428.349295,558.7937445,121.1084565,447.76,364.6073416
272.12,63.91,1009.61,90.83,2972.150844,843.4210447,2428.37952,558.8185031,121.1133774,447.77,364.6216748
271.39,52.3,1009.52,88.67,2972.192853,843.4309386,2428.407766,558.8432143,121.1179993,447.77,364.635947
271.29,47.45,1008.85,71.6,2972.229354,843.4407903,2428.436788,558.8678108,121.1225599,447.78,364.6503017
268.68,46,1002.2,97.17,2972.271581,843.4506797,2428.465931,558.8926003,121.1272691,447.8,364.6643736
273.03,44.89,1010.26,59.85,2972.311554,843.4605747,2428.494288,558.9172532,121.1320943,447.81,364.6786827
274.8,64.63,1020.69,55.74,2972.351433,843.470434,2428.524851,558.9418152,121.1366421,447.82,364.6939931
274.8,64.63,1020.69,55.74,2972.392472,843.4803112,2428.552798,558.9666413,121.1416195,447.82,364.7089409
271.5,61.5,1008.43,78.13,2972.429247,843.4901432,2428.582173,558.9914879,121.1465836,447.83,364.7240229
271.11,43.43,1010.1,62.62,2972.46983,843.5000107,2428.611018,559.016099,121.15121,447.83,364.7389971
274.97,68.61,1011.08,58.94,2972.508629,843.5098753,2428.639715,559.041001,121.1560123,447.83,364.7539086
273.03,65.12,1016.29,69.8,2972.544236,843.5197628,2428.66755,559.0657997,121.1606454,447.84,364.7679464
270.68,63.86,1015.73,74.36,2972.58258,843.5296443,2428.695989,559.0905452,121.1654776,447.84,364.7832113
276.8,68.31,1011.04,61.48,2972.622671,843.5394829,2428.72549,559.1153453,121.1703747,447.85,364.7976558
270.42,60.77,1017.65,87.07,2972.663192,843.5493135,2428.754444,559.1399286,121.1753631,447.85,364.811864
272.74,58.41,1013.92,84.03,2972.704326,843.5592046,2428.782641,559.1645489,121.1800213,447.85,364.8262566
275.48,65.12,1016.12,53.66,2972.744144,843.5690444,2428.810348,559.1893952,121.1847625,447.85,364.8414212
269.46,56.89,1014.02,84.95,2972.78241,843.5788849,2428.840089,559.2142156,121.1894512,447.86,364.8555812
273.64,60.95,1014.92,64.91,2972.818385,843.5887169,2428.869949,559.2387558,121.1944567,447.86,364.870632
272.74,58.12,1015.16,79.58,2972.85588,843.59855,2428.898203,559.2635309,121.1991812,447.86,364.8851511
271.69,44.57,1005.84,71.53,2972.891458,843.608439,2428.92691,559.2884054,121.2040592,447.88,364.8992477
276.74,59.87,1012.5,62.88,2972.932703,843.6182777,2428.956306,559.3131273,121.2087251,447.88,364.9144268
271.3,48.92,1010.92,65.09,2972.97036,843.6281732,2428.985841,559.337791,121.2133127,447.89,364.9292714
270.04,48.92,1011.14,68.92,2973.006922,843.6380216,2429.016495,559.3625454,121.2179724,447.89,364.9441525
270.72,68.61,1011.25,87.1,2973.047481,843.6479024,2429.047075,559.3871013,121.2227613,447.89,364.9591004
273.09,63.91,1012.23,83.25,2973.089623,843.6577399,2429.07514,559.4117418,121.2277007,447.9,364.9738015
276.24,51.43,1011.32,59.52,2973.129095,843.6676238,2429.104984,559.4363598,121.2324653,447.91,364.9883488
275.15,68.61,1011.03,53.59,2973.168296,843.6775205,2429.133221,559.4609024,121.237297,447.91,365.0035745
269.84,56.89,1013.23,78.32,2973.20963,843.6873725,2429.162267,559.4854794,121.2420795,447.92,365.0177747
272.18,65.46,1016.74,54.02,2973.247046,843.6972316,2429.190721,559.5104,121.246928,447.92,365.0329557
273.62,61.87,1010.07,48.77,2973.287933,843.7071159,2429.221325,559.5349697,121.2517659,447.93,365.0474755
276.75,60.96,1012.05,56.77,2973.324614,843.7169516,2429.249774,559.5597613,121.2565798,447.93,365.0625764
269.66,58.79,1017.17,84.16,2973.366272,843.726847,2429.278358,559.5846061,121.2612216,447.93,365.0774768
271.53,58.05,1012.9,87.57,2973.404967,843.7367078,2429.308485,559.6092964,121.2662088,447.93,365.0915144
271.53,58.05,1012.9,87.57,2973.444786,843.7465646,2429.33835,559.6340975,121.2711626,447.93,365.1067031
272.05,61.27,1019.6,58.83,2973.482381,843.7564204,2429.368833,559.6587261,121.2760375,447.95,365.1215071
273.83,64.15,1020.93,63.86,2973.520424,843.7662871,2429.3984,559.6832584,121.2810275,447.95,365.1362363
269.79,51.19,1008.77,94.72,2973.562606,843.7761191,2429.42771,559.7080747,121.2860639,447.96,365.150888
274.68,48.06,1013.83,54.97,2973.60423,843.7859724,2429.457177,559.7327573,121.290925,447.96,365.1653692
272.86,62.52,1016.23,70.67,2973.640063,843.7958615,2429.484926,559.757585,121.2958956,447.96,365.1794591
271.64,44.05,1007.73,74.79,2973.68179,843.8057002,2429.513454,559.782188,121.3006864,447.96,365.194307
272.43,63.21,1012.06,84.75,2973.720659,843.8155677,2429.541676,559.8070905,121.3056648,447.98,365.2088123
272.43,63.21,1012.06,84.75,2973.758467,843.8254257,2429.569991,559.8316321,121.3103476,447.98,365.2235412
270.51,48.6,1005.29,80.7,2973.797964,843.8352658,2429.597686,559.8562307,121.3150239,448,365.2377077
273.43,61.47,1007.84,87.11,2973.839444,843.84513,2429.626331,559.8809068,121.3200157,448.01,365.2527306
272.91,68.63,1014.92,55.82,2973.875755,843.8549939,2429.654134,559.905684,121.3249291,448.01,365.2669606
272.93,63.13,1011.6,77.09,2973.911406,843.8648722,2429.683023,559.9303108,121.3299487,448.02,365.2822255
269.83,63.94,1019.81,75.05,2973.951782,843.8747544,2429.711932,559.9549493,121.3347269,448.03,365.2967229
270.48,51.43,1007.4,90.7,2973.992802,843.8846214,2429.741403,559.97951,121.3394235,448.03,365.3113839
268.78,54.2,1012.05,89.25,2974.028552,843.8945019,2429.769259,560.0042411,121.3444199,448.04,365.3262298
273.56,51.86,1014.04,73.9,2974.066307,843.9043527,2429.799426,560.0289915,121.3492542,448.04,365.3409461
269.44,59.21,1018.5,88.35,2974.102513,843.9142292,2429.829095,560.0535495,121.3542324,448.04,365.3550926
269.51,66.51,1015.28,80.75,2974.141082,843.9240822,2429.857426,560.0783579,121.3589647,448.04,365.3692999
271.22,43.43,1010.96,61.07,2974.177527,843.9339559,2429.887112,560.1030216,121.3635632,448.06,365.384057
278.77,58.33,1013.73,36.6,2974.218767,843.9438164,2429.915407,560.1276506,121.3682668,448.06,365.3990796
271.22,43.43,1010.96,61.07,2974.260732,843.9536663,2429.945454,560.1525047,121.3732786,448.06,365.4140326
270.99,50.12,1008.82,95.97,2974.302226,843.9635149,2429.974134,560.1772092,121.3780667,448.07,365.4287243
271.02,61.5,1008.52,77.74,2974.338291,843.9733847,2430.004659,560.2020389,121.3826393,448.08,365.4436754
273.21,58.49,1010.97,74.34,2974.376397,843.9832143,2430.032951,560.2269051,121.3873735,448.09,365.4589659
273.59,58.62,1017.81,66.68,2974.413856,843.9930743,2430.062604,560.2515645,121.392109,448.09,365.4741103
270.46,54.2,1011.4,84,2974.455251,844.0029665,2430.093264,560.2764597,121.3968282,448.1,365.488815
270.26,51.19,1008.9,93.47,2974.49371,844.0128634,2430.122284,560.3011021,121.4017391,448.1,365.502861
274.54,58.66,1011.63,57.62,2974.535919,844.0226972,2430.151064,560.3259158,121.4066686,448.11,365.5179302
